,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_covered_max,district_heating_covered_sum,district_heating_not_covered,district_heating_not_covered_max,district_heating_not_covered_sum,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
233,,4.0,27.18,,2718.0,2040.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4079927801171,10.3976575271853,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.397381479203489 63.408122758485796,10.398022190948414 63.408066853161,10.397933572893653 63.407862801718096,10.397292865519162 63.40791870663648,10.397381479203489 63.408122758485796",['Kjølemaskin'],BG6,,,,,,,,0.0,,,,68.1057628828168,6970.417666422153,68.1057628828168,0.0,0.0,6970.417666422153,6.3462883698,32609.835179172,,66.959064765,101342.16147177719,,0.0,0.0,67.49,346796.93000000005,,67.490928441,346797.8257300632,,,,,,0.0,0.0,,,,64.03175838,68732.3262926052,[31.61 31.61 31.77 ... 32.98 32.46 32.03],67.49,346796.93000000005
234,,4.0,20.664,,2066.4,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",13.0,,63.4092981705714,10.3927559611005,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.392518655705146 63.40913548360656,10.393165714933277 63.409361808136225,10.392993266690029 63.409460857778896,10.392346206570156 63.409234532473754,10.392518655705146 63.40913548360656",['Kjølemaskin'],FR1,,,,,,,,0.0,,,,,,,0.0,0.0,,6.8506418988,41195.60408544841,,49.25288597544,117065.82803616794,,0.0,0.0,49.67,251959.56000000003,,49.6664736624,251964.0995215277,,,,,,0.0,0.0,,,,42.666887098080004,75870.22395071952,[19.78 19.53 19.47 ... 24.58 22.7  21.39],49.67,251959.56000000003
235,,4.0,20.16,,2016.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4095717243183,10.3935380608296,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.39330858678531 63.4094117801239,10.39393998224836 63.4096326181805,10.393767535072275 63.40973166875109,10.393136138738974 63.40951082993779,10.39330858678531 63.4094117801239",['Kjølemaskin'],FR1,,,,,,,,0.0,,,,,,,0.0,0.0,,6.683553072,40190.833254096004,,48.0515960736,114210.5639377248,,0.0,0.0,48.46,245822.86000000002,,48.455096256,245818.6336795392,,,,,,0.0,0.0,,,,41.6262313152,74019.7306836288,[19.3  19.05 18.99 ... 23.98 22.15 20.87],48.46,245822.86000000002
236,,4.0,13.284,,1328.4,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4099048374137,10.3935259639181,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.393671177502256 63.40978224454683,10.393829359112953 63.409877025565855,10.39338075010111 63.41002743044779,10.393222569130563 63.40993264893268,10.393671177502256 63.40978224454683",['Kjølemaskin'],FR1,,,,,,,,0.0,,,,,,,0.0,0.0,,4.4039840778,26482.888340645404,,31.662569555640005,75256.60373753653,,0.0,0.0,,0.0,,31.928447354400003,161976.92112098206,,,,,,0.0,0.0,,,0.0,27.428713134480002,48773.71539689112,[nan nan nan ... nan nan nan],,0.0
237,,9.0,35.964,,3596.4,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",28.0,,63.4058686529637,10.3968073454186,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396614499722736 63.40597377378261,10.39698326626641 63.40597957891066,10.397000189751873 63.405763531855904,10.396631425979933 63.40575772676455,10.396614499722736 63.40597377378261",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,90.11610214560794,9223.108938749314,90.11610214560794,0.0,0.0,9223.108938749314,8.39727428004,43148.6428397256,,88.598815497,134093.80041100056,,0.0,0.0,89.3,458876.79999999993,,89.3025662418,458875.5336481234,,,,,,0.0,0.0,,,,84.725465724,90945.15757127496,[41.83 41.83 42.03 ... 43.64 42.95 42.38],89.3,458876.79999999993
238,,6.0,33.264,,3326.4,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4056205401449,10.3966905032404,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396479526351376 63.40575535134479,10.396880055272412 63.405761602108676,10.39690147824398 63.405485728478716,10.396500953167076 63.405479477765226,10.396479526351376 63.40575535134479",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,83.3506290115533,8530.683342747112,83.3506290115533,0.0,0.0,8530.683342747112,7.76684828304,39909.2552391456,,81.947252772,124026.69827804258,,0.0,0.0,82.6,424424.17999999993,,82.5981693768,424425.4185093754,,,,,,0.0,0.0,,,,78.364695024,84117.44303889695,[38.69 38.69 38.88 ... 40.36 39.72 39.2 ],82.6,424424.17999999993
239,,5.0,18.405,,1840.5,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4044473656634,10.3962533266826,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396039685075356 63.404357134028956,10.396378584989895 63.4043283641669,10.396466969377474 63.40453759694541,10.396128067087714 63.404566367022056,10.396039685075356 63.404357134028956",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,46.117975197139195,4720.034479415002,46.117975197139195,0.0,0.0,4720.034479415002,4.29740387955,22081.825477287002,,45.34148590875,68624.0795396637,,0.0,0.0,45.7,234830.24000000002,,45.70163862975,234834.95152913223,,,,,,0.0,0.0,,,,43.359253605,46542.2540623767,[21.41 21.41 21.51 ... 22.33 21.98 21.69],45.7,234830.24000000002
240,,6.0,43.254,,4325.4,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4050535268125,10.396494102134,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396597429668027 63.40484830425195,10.396756705668755 63.405227892626954,10.396390771937936 63.40525874877509,10.396231500592513 63.40487915998245,10.396597429668027 63.40484830425195",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,108.38287960755548,11092.658047955254,108.38287960755548,0.0,0.0,11092.658047955254,10.099424471939999,51894.98936129159,,106.5580348545,161274.97616998715,,0.0,0.0,107.4,551890.48,,107.40443777729999,551890.8445227429,,,,,,0.0,0.0,,,,101.89954661399999,109379.98680869554,[50.31 50.31 50.55 ... 52.49 51.65 50.97],107.4,551890.48
241,,6.0,61.614,,6161.4,2030.0,Veldig energieffektiv,Kontor,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",19.0,,63.4063606144307,10.3969897972402,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.39678623737849 63.4061336178821,10.397117581303114 63.40610470709126,10.39731282123041 63.40653609189067,10.396729794068387 63.40658687864436,10.39678623737849 63.4061336178821",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,154.3880969191271,15801.152100770218,154.3880969191271,0.0,0.0,15801.152100770218,14.386321251539998,73922.8250452356,,151.7886613845,229731.27067410154,,0.0,0.0,152.99,786150.7000000001,,152.99433645929997,786151.6274662294,,,,,,0.0,0.0,,,,145.15278737399998,155808.44562886597,[71.66 71.66 72.01 ... 74.76 73.58 72.6 ],152.99,786150.7000000001
242,,6.0,36.018,,3601.8,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4067353944943,10.3970680184713,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.397349312440399 63.40661671813658,10.397430250810803 63.40679554739009,10.396786722518746 63.40685407085902,10.396705787981745 63.406675241233096,10.397349312440399 63.40661671813658",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,90.25141160828903,9236.957450669357,90.25141160828903,0.0,0.0,9236.957450669357,8.40988279998,43213.430591737204,,88.7318467515,134295.14245365973,,0.0,0.0,,0.0,,89.4366541791,459564.5359508983,,,,,,0.0,0.0,,,0.0,84.852681138,91081.71186192254,[nan nan nan ... nan nan nan],,0.0
243,,9.0,29.241,,2924.1,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",28.0,,63.4053084274616,10.3965157321035,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.396756705668755 63.405227892626954,10.396804027295614 63.40534654381035,10.396274757458201 63.40538896230645,10.39622743794373 63.405270310943315,10.396756705668755 63.405227892626954",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,73.27007404181185,7498.9692047038325,73.27007404181185,0.0,0.0,7498.9692047038325,6.82751354751,35082.5677142814,,72.03642431175,109026.71609993513,,0.0,0.0,,0.0,,72.60861804794999,373094.7469526409,,,,,,0.0,0.0,,,0.0,68.88714668099999,73944.14838565374,[nan nan nan ... nan nan nan],,0.0
244,,5.0,34.47,,3447.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4057120161641,10.395802117055,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.395915714889147 63.405960139300184,10.395968466825027 63.405469945816286,10.395688521756702 63.40546389168222,10.395635765051237 63.40595408507487,10.395915714889147 63.405960139300184",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,,,,0.0,0.0,,11.4276822615,68719.1479299945,,82.1596486437,195279.6695899491,,0.0,0.0,,0.0,,82.849561902,420305.96740742633,,,,,,0.0,0.0,,,0.0,71.1734222934,126560.52165995461,[nan nan nan ... nan nan nan],,0.0
245,,5.0,35.64,,3564.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4058784066605,10.395084636592,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.395635765051237 63.40595408507487,10.39564945693888 63.40582686726397,10.394533510628149 63.40580272820011,10.394519813806141 63.40592994591659,10.395635765051237 63.40595408507487",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,,,,0.0,0.0,,11.815567038,71051.65164563402,,84.9483573444,201907.96124704918,,0.0,0.0,,0.0,,85.661688024,434572.2273977567,,,,,,0.0,0.0,,,0.0,73.5892303608,130856.30960141521,[nan nan nan ... nan nan nan],,0.0
246,,5.0,35.28,,3528.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4060876760099,10.395059222737,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.394507356904791 63.406010942572124,10.395626717078192 63.406038965550394,10.395611091037054 63.40616440941218,10.394491725986624 63.40613638632389,10.394507356904791 63.406010942572124",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,,,,0.0,0.0,,11.696217875999999,70333.958194668,,84.0902931288,199868.4868910184,,0.0,0.0,,0.0,,84.796418448,430182.60893919365,,,,,,0.0,0.0,,,0.0,72.8459048016,129534.5286963504,[nan nan nan ... nan nan nan],,0.0
247,,5.0,35.28,,3528.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4063926607986,10.395025459696,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.394458155303797 63.406441833274435,10.395577643990583 63.406468944556885,10.395592761677829 63.40634348817917,10.394473277870045 63.40631637700276,10.394458155303797 63.406441833274435",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,,,,0.0,0.0,,11.696217875999999,70333.958194668,,84.0902931288,199868.4868910184,,0.0,0.0,84.8,430182.42000000004,,84.796418448,430182.60893919365,,,,,,0.0,0.0,,,,72.8459048016,129534.5286963504,[33.77 33.34 33.24 ... 41.97 38.75 36.52],84.8,430182.42000000004
248,,5.0,30.24,,3024.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4062571651177,10.3957421366295,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.395577643990583 63.406468944556885,10.395626717078192 63.406038965550394,10.395906627300615 63.40604538456534,10.3958575583952 63.40647536365733,10.395577643990583 63.406468944556885",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,,,,0.0,0.0,,10.025329608,60286.249881143995,,72.07739411040001,171315.8459065872,,0.0,0.0,,0.0,,72.682644384,368727.95051930886,,,,,,0.0,0.0,,,0.0,62.4393469728,111029.5960254432,[nan nan nan ... nan nan nan],,0.0
249,,5.0,21.015,,2101.5,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4035430174535,10.4007816250619,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.400803978511648 63.40342103007216,10.40081501084877 63.40342412329365,10.400802235420038 63.40343313514239,10.400783078825917 63.403446787494694,10.400763147943508 63.40346098601688,10.400743021285788 63.4034752762189,10.40072386463556 63.403488928563334,10.40071128490547 63.40349784872141,10.400703546558589 63.403503400163345,10.400689809782214 63.40351322929854,10.400674520073826 63.40352406105542,10.400658847592494 63.40353525561746,10.400642979342516 63.403546541860315,10.4006271110801 63.40355782810143,10.40061143856196 63.40356902265831,10.400596148794472 63.40357985440685,10.400583025468112 63.40358994680993,10.400575282696403 63.4035954085241,10.400572951113611 63.4035968675965,10.400465664167902 63.403667396240664,10.400670224936729 63.40372385280423,10.401091168885948 63.40341731201776,10.400886609487632 63.403360856051,10.400803978511648 63.40342103007216",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,,,,0.0,0.0,,6.96700733175,41895.35520014026,,50.08949858565,119054.31553329794,,0.0,0.0,,0.0,,50.510111499,256243.97751862678,,,,,,0.0,0.0,,,0.0,43.3916295183,77158.96033315771,[nan nan nan ... nan nan nan],,0.0
250,,5.0,31.41,,3141.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4031329942976,10.400905655875,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.401196226482991 63.40336534487235,10.400433626972678 63.40297120862283,10.400615084019059 63.40290064368496,10.401377684122101 63.40329477896846,10.401196226482991 63.40336534487235",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,,,,0.0,0.0,,10.4132143845,62618.7535967835,,74.8661028111,177944.1375636873,,0.0,0.0,,0.0,,75.494770506,382994.21050963923,,,,,,0.0,0.0,,,0.0,64.8551550402,115325.38396690378,[nan nan nan ... nan nan nan],,0.0
251,,5.0,24.84,,2484.0,2030.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4032491818198,10.3997022268404,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S4,"10.399988361928424 63.4030961009275,10.39974972013456 63.40305059763205,10.39941609111817 63.403402261827175,10.399654735318911 63.403447765671665,10.399988361928424 63.4030961009275",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,,,,0.0,0.0,,8.235092178,49520.848116654,,59.2064308764,140723.7305661252,,0.0,0.0,,0.0,,59.703600744,302883.6736408608,,,,,,0.0,0.0,,,0.0,51.2894635848,91202.8824494712,[nan nan nan ... nan nan nan],,0.0
252,,5.0,,,2043.0,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4029131320834,10.400197327774,,Veldig energieffektiv,,S4,"10.400528722454577 63.402857630023874,10.400059968310288 63.40305928752588,10.39986593335682 63.40296863368742,10.400334687399502 63.40276697681965,10.400528722454577 63.402857630023874",,BG3,,,,,,,,,,,,,,,,,,6.7730649435,40729.10334232049,,,,,,,49.1,249114.86,,49.104048438,249110.84752346162,,,,,,48.7,115740.94,,,,42.1837254846,75011.0663624274,[27.22 26.99 27.09 ... 43.82 40.36 38.53],91.64,364855.79999999993
253,,3.0,,,0.0,2030.0,Veldig energieffektiv,Andre,,,,,,,10.0,,63.403400702614,10.4008305611416,,Veldig energieffektiv,,S4,"10.400886609487632 63.403360856051,10.400802018661201 63.403420480573615,10.400803055276178 63.40342077121745,10.400886609487632 63.403360856051",,BG3,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0
254,,5.0,,,3847.5,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4040491490884,10.3995594649993,,Veldig energieffektiv,,S4,"10.39935503582313 63.40387595332528,10.399303491520385 63.40420798069772,10.399763896884277 63.40422234429632,10.399806181351302 63.403949937415724,10.399808227449038 63.40393675582711,10.399815435886433 63.4038903167715,10.39935503582313 63.40387595332528",,BG3,,,,,,,,,,,,,,,,,,12.755441688749999,76703.48757199127,,,,,,,92.48,469143.06,,92.475685935,469140.472758942,,,,,,91.71,217968.31999999998,,,,79.4429191395,141265.3342288005,[51.26 50.84 51.01 ... 82.51 76.01 72.57],172.57999999999998,687111.3800000001
255,,5.0,,,1813.5,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4042946641007,10.3997194013447,,Veldig energieffektiv,,S4,"10.39943922680536 63.40421221548515,10.399418921858238 63.404343013621386,10.400116616242837 63.4043647788348,10.400125833077134 63.40430539771015,10.39985581912859 63.404296960395484,10.399866945415624 63.40422555897058,10.39943922680536 63.40421221548515",,BG3,,,,,,,,,,,,,,,,,,6.01221403575,36153.80759241225,,,,,,,43.59,221128.15000000002,,43.587954891,221127.0298501212,,,,,,43.22,102738.94,,,,37.4450250447,66584.7130926393,[24.16 23.97 24.04 ... 38.89 35.83 34.2 ],81.35,323867.09
256,,5.0,,,1773.0,2035.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4078266255736,10.3997801920622,,Veldig energieffektiv,,S4,"10.399476782684724 63.407789631370505,10.400028910426196 63.40774039536232,10.400083602547104 63.40786361958331,10.399531472535397 63.40791285580754,10.399476782684724 63.407789631370505",,BG1,,,,,,,,,,,,,,,,,,5.8779462285,35346.40246007549,,,,,,,42.61,216187.4,,42.614526618,216188.7090842376,,,,,,42.26,100444.31000000001,,,,36.6087837906,65097.7095744414,[23.62 23.43 23.5  ... 38.02 35.03 33.43],79.53,316631.70999999996
257,,5.0,,,1953.0,2035.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4078057883596,10.4005386686371,,Veldig energieffektiv,,S4,"10.400206962737348 63.40777131920369,10.400815680315203 63.407717033398576,10.400870375762713 63.40784025731074,10.400261655681959 63.40789454335406,10.400206962737348 63.40777131920369",,BG1,,,,,,,,,,,,,,,,,,6.4746920385,38934.8697149055,,,,,,,46.94,238133.55999999997,,46.940874498,238136.8013770536,,,,,,46.55,110641.48999999999,,,,40.3254115866,71706.6140997654,[26.03 25.8  25.89 ... 41.88 38.58 36.84],87.6,348775.05
258,,5.0,,,4617.0,2035.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4071329393076,10.3986734954514,,Veldig energieffektiv,,S4,"10.398310773295439 63.40700985443093,10.39890351624269 63.40695700009699,10.399036220354478 63.40725602340359,10.398443471492984 63.40730887830023,10.398310773295439 63.40700985443093",,BG1,,,,,,,,,,,,,,,,,,15.306530026499999,92044.1850863895,,,,,,,110.97,562971.8700000001,,110.970823122,562968.5673107305,,,,,,110.05,261562.96,,,,95.3315029674,169518.4010745606,[61.52 61.01 61.21 ... 99.01 91.22 87.07],207.09,824534.83
259,,4.0,,,7714.8,2035.0,Veldig energieffektiv,Andre,,,,,,,13.0,,63.4076427504268,10.3988997455914,,Veldig energieffektiv,,S4,"10.39905748949617 63.40730394874202,10.398464739686768 63.40735680372885,10.398741994553655 63.407981550522344,10.399334756720071 63.40792869435974,10.39905748949617 63.40730394874202",,BG1,,,,,,,,,,,,,,,,,,25.5765254166,153801.7065420138,,,,,,,185.43,940695.29,,185.4272701368,940695.2356700939,,,,,,183.88,437058.75,,,,159.29466733656,283257.64795538667,[102.79 101.95 102.28 ... 165.44 152.43 145.5 ],346.03999999999996,1377754.04
260,,5.0,,,7726.5,2035.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4082727368167,10.3991768470648,,Veldig energieffektiv,,S4,"10.398985588832904 63.408546201969266,10.399587040385121 63.40849257092373,10.399368099756051 63.40799927077736,10.398766658104256 63.40805290088086,10.398985588832904 63.408546201969266",,BG1,,,,,,,,,,,,,,,,,,25.615313894249997,154034.95691357774,,,,,,,185.71,942116.95,,185.70848274899998,942121.8616691269,,,,,,184.16,437721.96,,,,159.53624814329999,283687.2267495327,[102.95 102.1  102.43 ... 165.69 152.65 145.72],346.56,1379838.9100000001
261,,5.0,,,4702.5,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4063934272677,10.3963249125541,,Veldig energieffektiv,,S4,"10.396527082283576 63.40660453601105,10.396071578501372 63.40659313674748,10.396122746199044 63.40618231762106,10.396578243481718 63.40619371673814,10.396527082283576 63.40660453601105",,BG2,,,,,,,,,,,,,,,,,,15.589984286249999,93748.70703243374,,,,,,,113.03,573394.64,,113.025838365,573393.911149818,,,,,,112.08,266406.64,,,,97.0969011705,172657.63072408948,[ 62.66  62.13  62.34 ... 100.84  92.91  88.69],210.92000000000002,839801.28
262,,5.0,,,2898.0,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.405516690361,10.3952218583972,,Veldig energieffektiv,,S4,"10.395688521756702 63.40546389168222,10.395675015791909 63.40558938500496,10.39475519305388 63.40556948891052,10.394768703030632 63.40544399566455,10.395688521756702 63.40546389168222",,BG2,,,,,,,,,,,,,,,,,,9.607607541,57774.322802762996,,,,,,,69.65,353367.75,,69.654200868,353364.2859143376,,,,,,69.07,164177.39,,,,59.8377075156,106403.36285771642,[38.61 38.29 38.42 ... 62.15 57.25 54.66],129.99,517545.14
263,,5.0,,,3217.5,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4051162746316,10.3953330854393,,Veldig energieffektiv,,S4,"10.395511837929856 63.404892690110096,10.395433781551919 63.405349454961154,10.395154330944642 63.40533985787846,10.395232391744505 63.40488309316864,10.395511837929856 63.404892690110096",,BG2,,,,,,,,,,,,,,,,,,10.66683135375,64143.85218008625,,,,,,,77.33,392316.85,,77.333468355,392322.149734086,,,,,,76.69,182277.18,,,,66.4347218535,118134.16839016648,[42.87 42.51 42.65 ... 69.   63.57 60.68],144.32,574594.03
264,,5.0,,,1066.5,2030.0,Veldig energieffektiv,Andre,,,,,,,16.0,,63.4052714272493,10.3949963181779,,Veldig energieffektiv,,S4,"10.395154330944642 63.40533985787846,10.395175740123504 63.40521458568022,10.394838306160425 63.40520299655309,10.39481689551715 63.40532826870457,10.395154330944642 63.40533985787846",,BG2,,,,,,,,,,,,,,,,,,3.53571892425,21261.668484867747,,,,,,,25.63,130046.46999999999,,25.633611189,130042.4468349348,,,,,,25.42,60419.229999999996,,,,22.0210196913,39157.7593125447,[14.21 14.1  14.14 ... 22.87 21.08 20.11],47.84,190465.69999999998
265,,1.0,,,200.0,2019.0,Middels energieffektiv,Andre,,,D,,,,5.0,,63.409902605271,10.3928417666902,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.393049946128055 63.40986633369861,10.392785439748208 63.40999951785904,10.392707831400134 63.409968497796896,10.392633496362109 63.40993888189075,10.392898203748498 63.40980569640733,10.392972337842751 63.409835313780476,10.393049946128055 63.40986633369861",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.6630509,3987.1858386999997,,4.767023419999999,11330.41308906,,0.0,0.0,4.81,24383.87,,4.8070532,24386.76921424,,,,,,0.0,0.0,,,,4.12958644,7343.227250360001,[1.91 1.89 1.88 ... 2.38 2.2  2.07],4.81,24383.87
266,,7.0,100.0,,17825.0,2022.0,Middels energieffektiv,Kontor,,,D,,,,24.0,,63.4056416576138,10.399242543758,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.39853826170724 63.40544779601749,10.39970333149582 63.40533414937194,10.3999468352555 63.405835517890424,10.398781745765902 63.40594916725641,10.39853826170724 63.40544779601749",,,,,,,,,,0.0,,,,446.64651338712645,45712.9120323675,446.64651338712645,0.0,0.0,45712.9120323675,41.6197903575,213859.57029755003,,439.12631693749995,664615.1685925049,,0.0,0.0,,0.0,,442.6143485875,2274345.56425253,,,,,,0.0,0.0,,,0.0,419.92865824999996,450755.598294955,[nan nan nan ... nan nan nan],,0.0
267,,,,,,,Veldig energieffektiv,,,,C,,,,7.0,,63.4036327613415,10.4013480044441,,,,Eksisterende,"10.401317278973883 63.40368763154164,10.401252307410282 63.40366219926972,10.40147442694833 63.403548455476546,10.401317278973883 63.40368763154164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
